ID	taxanomy
MH304497.1	kingdom__Fungi;phylum__Basidiomycota;class__Atractiellomycetes;order__Atractiellales;family__Helicogloeaceae;genus__Helicogloea;species__Helicogloea septifera
MH304499.1	kingdom__Fungi;phylum__Basidiomycota;class__Atractiellomycetes;order__Atractiellales;family__Helicogloeaceae;genus__Helicogloea;species__Helicogloea septifera
MH305469.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Phoma;species__Phoma sp.
MH305512.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Didymella;species__Didymella pinodella
MH329790.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus amstelodami
MH377080.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria sp.
MH380202.1	kingdom__Fungi;phylum__Basidiomycota;class__Microbotryomycetes;order__Sporidiobolales;family__Sporidiobolaceae;genus__Sporobolomyces;species__Sporobolomyces roseus
MH399266.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399267.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399268.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399271.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta sp.
MH399273.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399274.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399304.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399319.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399321.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399346.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399356.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399364.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399366.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399371.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399377.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399378.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399382.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399384.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399395.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399396.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399397.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399402.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399403.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399413.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399414.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399415.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399417.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399422.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399424.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399429.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399436.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399441.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399455.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH399470.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399479.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Pyrenophora;species__Pyrenophora tritici-repentis
MH399531.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria cf. infectoria
MH424909.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus vitricola
MH429876.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium nalgiovense
MH429880.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium solitum
MH429882.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
MH429883.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium discolor
MH429885.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
MH429891.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium nalgiovense
MH429894.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium sp.
MH459416.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Kluyveromyces;species__Kluyveromyces marxianus
MH459417.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Kluyveromyces;species__Kluyveromyces marxianus
MH459418.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Kluyveromyces;species__Kluyveromyces marxianus
MH465055.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae;genus__Kurtzmaniella;species__[Candida] railenensis
MH474120.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium rubidurum
MH474123.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium rubidurum
MH474327.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Lewia;species__Lewia sp.
MH497171.1	kingdom__Fungi;species__fungal sp.
MH497177.1	kingdom__Fungi;species__fungal sp.
MH497179.1	kingdom__Fungi;species__fungal sp.
MH500245.1	kingdom__Fungi;species__fungal sp.
MH532479.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species group__Alternaria alternata complex;species__Alternaria alternata
MH547105.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Agaricales;family__Mycenaceae;genus__Xeromphalina;species__Xeromphalina campanella
MH553304.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium citreonigrum
MH562048.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium commune
MH588280.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species__Alternaria quercicola
MH605071.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus proliferans
MH605072.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus proliferans
MH605073.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus ruber
MH630012.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus pseudoglaucus
MH630034.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium solitum
MH630044.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium decumbens
MH630047.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium citreonigrum
MH636848.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Kluyveromyces;species__Kluyveromyces marxianus
MH644008.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus pseudoglaucus
MH644009.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus pseudoglaucus
MH644010.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus pseudoglaucus
MH644013.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Aspergillus;species__Aspergillus ruber
MH697746.1	kingdom__Fungi;phylum__Basidiomycota;class__Tremellomycetes;order__Tremellales;family__Cryptococcaceae;genus__Cryptococcus;species__Cryptococcus sp.
MH718306.1	kingdom__Fungi;phylum__Basidiomycota;class__Tremellomycetes;order__Tremellales;family__Rhynchogastremataceae;genus__Papiliotrema;species__Papiliotrema sp. AMY-2018a
MH718841.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Ophiostomatales;family__Ophiostomataceae;genus__Sporothrix;species__Sporothrix schenckii
MH720263.1	kingdom__Fungi;phylum__Basidiomycota;class__Tremellomycetes;order__Tremellales;family__Bulleribasidiaceae;genus__Vishniacozyma;species__Vishniacozyma sp.
MH729010.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Peniophoraceae;genus__Peniophora;species__Peniophora lycii
MH729029.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Ophiostomatales;family__Ophiostomataceae;genus__Sporothrix;species__Sporothrix schenckii
MH748641.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Kluyveromyces;species__Kluyveromyces marxianus
MH748642.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Saccharomycetaceae;genus__Kluyveromyces;species__Kluyveromyces marxianus
MH782059.1	kingdom__Fungi;phylum__Ascomycota;class__Saccharomycetes;order__Saccharomycetales;family__Debaryomycetaceae;genus__Yamadazyma;species__[Candida] aaseri
MH844771.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Pleosporaceae;genus__Alternaria;species group__Alternaria alternata complex;species__Alternaria alternata
MH854688.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Coniothyriaceae;genus__Coniothyrium;species__Coniothyrium glomerulatum
MH854759.1	kingdom__Fungi;species__fungal sp. CBS 107.24
MH855016.1	kingdom__Fungi;species__fungal sp. CBS 107.29
MH855065.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium commune
MH855413.1	kingdom__Fungi;phylum__Basidiomycota;class__Wallemiomycetes;order__Wallemiales;family__Wallemiaceae;genus__Wallemia;species__Wallemia sebi
MH855414.1	kingdom__Fungi;phylum__Basidiomycota;class__Wallemiomycetes;order__Wallemiales;family__Wallemiaceae;genus__Wallemia;species__Wallemia sebi
MH855415.1	kingdom__Fungi;phylum__Basidiomycota;class__Wallemiomycetes;order__Wallemiales;family__Wallemiaceae;genus__Wallemia;species__Wallemia sebi
MH855488.1	kingdom__Fungi;phylum__Basidiomycota;class__Wallemiomycetes;order__Wallemiales;family__Wallemiaceae;genus__Wallemia;species__Wallemia mellicola
MH855489.1	kingdom__Fungi;phylum__Basidiomycota;class__Wallemiomycetes;order__Wallemiales;family__Wallemiaceae;genus__Wallemia;species__Wallemia sebi
MH855490.1	kingdom__Fungi;phylum__Basidiomycota;class__Wallemiomycetes;order__Wallemiales;family__Wallemiaceae;genus__Wallemia;species__Wallemia sebi
MH855686.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Cantharellales;family__Ceratobasidiaceae;genus__Rhizoctonia;species__Rhizoctonia callae
MH855861.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea;forma__Claviceps purpurea f. secalis
MH855866.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Coniothyriaceae;genus__Coniothyrium;species__Coniothyrium lignorum
MH856385.1	kingdom__Fungi;phylum__Ascomycota;class__Eurotiomycetes;order__Eurotiales;family__Aspergillaceae;genus__Penicillium;species__Penicillium nalgiovense
MH856415.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Polyporales;family__Meruliaceae;genus__Phlebia;species__Phlebia centrifuga
MH856523.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Capnodiales;family__Mycosphaerellaceae;genus__Mycosphaerella;species__Mycosphaerella calamagrostidis
MH856766.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Ascochyta;species__Ascochyta sorghi
MH856985.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea;forma__Claviceps purpurea f. secalis
MH857013.1	kingdom__Fungi;phylum__Ascomycota;class__Dothideomycetes;order__Pleosporales;family__Didymellaceae;genus__Neoascochyta;species__Neoascochyta exitialis
MH857077.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Peniophoraceae;genus__Peniophora;species__Peniophora violaceolivida
MH857143.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Hypocreales;family__Clavicipitaceae;genus__Claviceps;species__Claviceps purpurea;forma__Claviceps purpurea f. secalis
MH857210.1	kingdom__Fungi;phylum__Ascomycota;class__Sordariomycetes;order__Coniochaetales;family__Coniochaetaceae;genus__Coniochaeta;species__Coniochaeta hoffmannii
MH857293.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Corticiales;family__Corticiaceae;genus__Athelopsis;species__Athelopsis baculifera
MH857354.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Peniophoraceae;genus__Peniophora;species__Peniophora junipericola
MH857355.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Peniophoraceae;genus__Peniophora;species__Peniophora junipericola
MH857356.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Peniophoraceae;genus__Peniophora;species__Peniophora lycii
MH857357.1	kingdom__Fungi;phylum__Basidiomycota;class__Agaricomycetes;order__Russulales;family__Peniophoraceae;genus__Peniophora;species__Peniophora lycii
