Generation	Sex	Color	Diet	Weight	Spleen	ANA100	Cholesterol	HDL	LDL	wt2Month	wt4month	wt6month	Steatosis	Ballooning	NAFLD	NASH	CRP.Conc	CRP	WBC	NE	LY	MO	EO	BA	NEperc	LYperc	MOperc	EOperc	BAperc	RBC	HB	HCT	MCV	MCH	MCHC	RDW	PLT	MPV	G0	G1	G2	G1S1	G2S1	G2S2	termGal	Gal	Sial	Sialbygal	MonoGal	biGal	IgA	IgG	IgM	AGM	AGbyM	AG	AbyG	AbyM	GbyM
68582	20	1	beige	0	25.9	NA	0	94.19669485	56.57519	18.32476072	22.8	24.9	25.9	0	0	0	0	NA	7.12	0.788	-0.431	0.351	-2.198	-4.51	31.62	5.449	4156.381	2.28	-0.46	-6.908	6.72	2.966	35.5	0.019	3.619	24.8	2.734	6.038	0.278	43.5003872999448	39.3782822894681	6.30105023048857	4.71975414927153	5.76482094323628	0.335705087578291	45.679332519967	56.4996127000555	10.8202801800884	0.195112004094596	44.0980364387462	12.401576261404	-0.7027	-0.8926	-1.4141	-1.1496	2.1316	0.491	-1.6505	1.0609	2.7114
68583	20	1	beige	0	25.3	NA	0	84.36249064	64.57976332	15.63750794	25.1	25.6	25.3	NA	NA	NA	NA	NA	5.81	1.366	-0.462	1.019	-0.796	-2.797	6.9	4.002	4987.184	3.372	0.464	-0.889	7.1	3	39.1	0.018	3.564	23	2.695	6.103	0.256	43.0605742261448	38.0458098613681	6.21481603888857	6.35374385757153	6.00763678963628	0.317419226478291	44.260625900267	56.9394257738554	12.6787998735884	0.226728731694596	44.3995537188462	12.539872055004	-0.7027	-1.0443	-1.4141	-1.2121	2.0691	0.4285	-1.588	1.0609	2.6488
68584	20	0	white	0	31.2	NA	0	70.35449585	45.7690109	12.09262473	27.2	29.1	31.2	1	0	1	0	NA	23.81	1.597	0.148	1.218	-1.556	-2.033	4.43	4.856	4681.296	2.069	0.979	0.069	8.78	2.793	44.7	0.02	2.983	17.4	2.797	6.08	0.208	48.0820066404448	38.5492479115681	6.00776574058857	3.53364739577153	3.51872762383628	0.308604687678291	44.557013652167	51.9179933595555	7.36097970728843	0.147920992494596	42.0828953073462	9.83509805220395	1.2456	0.6509	-0.0607	1.8556	3.4152	2.6354	-0.778	1.7084	2.4864
68585	20	1	white	1	29	NA	0	121.1827708	93.01503338	23.82634979	23.7	25.4	29	NA	NA	NA	NA	NA	7.74	1.286	-0.616	1.068	-1.826	-3.863	31.62	3.847	6452.909	2.095	-0.732	-6.908	5.06	2.683	22.2	0.023	3.768	32.4	2.986	6.965	0.154	41.3321384188892	43.005360247735	6.65990322128701	3.85236961260054	4.78206887328676	0.368159626109431	49.665263469112	58.667861581111	9.00259811199308	0.152457070914704	46.8577298603324	11.8101317207829	-0.2567	-0.0124	0.8192	0.9788	1.4191	1.199	-1.6679	-0.0143	1.6535
68586	20	0	white	1	44.6	NA	1	131.4533073	103.2623226	39.63286991	40.1	42.3	44.6	NA	NA	NA	NA	13.64	18.54	1.504	0.174	1.147	-1.826	-6.908	31.62	5.134	4914.01	1.871	-3.194	-6.908	5.57	2.702	22.2	0.025	3.619	32.9	3.161	6.507	0.192	42.6453168987892	43.397919265835	6.16709246048701	3.49675796520054	4.11548500218676	0.177428407309431	49.565011726312	57.354683101211	7.78967137479308	0.134710584414704	46.8946772311324	10.4600058700829	0.8051	1.6523	1.2285	2.7472	2.6668	2.707	-1.5316	0.5474	2.0791
68587	20	0	black	1	42.6	NA	0	111.8084273	90.86375981	26.84418135	39.3	41.4	42.6	NA	NA	NA	NA	NA	20.87	1.454	-0.755	1.292	-1.766	-4.51	31.62	3.312	7214.804	1.987	-1.89	-6.908	5.48	2.72	25.8	0.021	3.674	28.7	2.851	6.631	0.196	59.1743009653892	31.736197182935	3.29496872218701	2.82478609870055	2.81018614038676	0.159560890309431	35.031165905212	40.825699034611	5.79453312949308	0.145988856514704	34.5609832816324	6.26471575298285	-0.0163	-0.524	0.2755	0.6083	1.7402	1.1742	-1.2709	0.5176	1.7885
68588	20	0	black	1	41	NA	0	137.2170379	113.8767341	36.20886536	38.1	39.8	41	NA	NA	NA	NA	NA	13.01	1.733	0	1.493	-1.604	-4.51	31.62	4.2	6184.25	1.884	-2.112	-2.797	5.39	2.775	24.5	0.022	3.782	31.4	3.14	7.214	0.154	52.6537180734892	34.323095229135	4.86050330598701	3.75877990000054	4.13306447048676	0.270839020909431	39.183598535112	47.346281926511	8.16268339139308	0.174873437714704	38.0818751291324	9.26440679738285	0.1198	0.2701	1.0786	1.5517	1.6619	1.6068	-1.4927	0.1121	1.6049
68590	20	1	black	1	31.7	NA	0	64.78170808	43.4418514	10.30296691	29.7	30.6	31.7	0	0	0	0	NA	7.81	1.539	-0.236	1.327	-2.293	-6.908	31.62	4.118	6552.903	1.449	-6.908	-6.908	5.1	2.683	23.5	0.022	3.755	30.6	3.161	6.637	0.156	34.2101510038892	46.957294944835	7.16099923138701	5.03834530360054	6.03940660728676	0.593802908909431	54.118294176212	65.789848996111	11.6715548197931	0.175552783814704	51.9956402484324	13.7942087475829	-0.3228	0.2771	1.3085	1.3582	1.1759	1.2671	-1.8382	-0.3767	1.4615
68597	20	0	black	0	32.7	NA	0	91.90966903	64.46541033	26.7867375	28.3	30.9	32.7	0	0	0	0	NA	22.7	1.737	0	1.506	-1.766	-4.51	31.62	4.202	6293.249	1.709	-2.397	-6.908	6.97	2.95	31.5	0.022	3.536	27.6	2.833	6.657	0.227	44.1892718565448	43.9809401485681	7.17415131718857	1.39543105567153	3.06875489473628	0.191450727378291	51.155091465767	55.8107281434554	4.65563667768843	0.0847375876945961	45.3763712041462	10.434356939304	0.9921	0.0668	-0.7766	0.9634	3.4336	2.1985	-0.7336	1.9676	2.7012
68599	20	1	agouti	1	30.3	NA	0	98.9932154	77.08882791	22.55363114	30	29	30.3	0	0	0	0	NA	13.3	0.723	-3.219	0.668	-2.645	-6.908	31.62	1.414	8971.878	1.789	-2.513	-6.908	6.32	2.864	28.8	0.022	3.606	28.5	3.011	6.528	0.169	41.4637637527892	41.583795230935	7.61866258198701	3.59431639520054	5.51367506818676	0.225786971009431	49.202457812912	58.536236247211	9.33377843429308	0.158618425614704	45.1781116261324	13.3581246210829	0.6385	0.9013	0.5768	1.8943	2.6429	2.2686	-1.3512	0.833	2.1842
68600	20	1	black	1	30.7	NA	0	151.0597135	121.3878689	35.0387431	26.5	28.2	30.7	2	0	2	0	NA	1.56	1.694	-0.598	1.558	-2.033	-4.51	31.62	3.175	7630.022	1.559	-2.033	-6.908	5.12	2.646	22.9	0.022	3.701	30.6	3.343	6.479	0.182	27.5138141905892	51.132486550235	9.55385285038702	4.39968997510054	6.99781583698676	0.402340596709432	60.686339400612	72.486185809411	11.7998464087931	0.159629461414704	55.5321765252324	16.9540092840829	NA	NA	NA	NA	NA	NA	NA	NA	NA
68601	20	0	agouti	0	26.3	NA	0	178.0601814	138.3873789	35.96260492	21.7	25.5	26.3	3	2	5	1	NA	10.7	0.751	-0.151	0.03	-2.797	-2.033	4.94	6.358	2368.769	1.712	1.777	0.728	6.06	2.739	25.2	0.024	3.521	29.8	3.144	5.609	0.192	40.4811229083448	40.3893069740681	6.80879590478857	5.57884088247153	6.42586956963628	0.316063760578291	47.198102878867	59.5188770916554	12.3207742127884	0.208729521594596	45.9681478565462	13.550729235004	-0.9165	-0.3865	-0.0607	-0.2458	1.3138	0.534	-2.0245	0.0345	2.059
68602	20	0	black	2	50.1	NA	1	96.00890933	79.41340352	17.31947069	47.9	48.3	50.1	NA	NA	NA	NA	NA	16.26	1.472	-0.198	1.188	-1.959	-2.513	4.94	4.346	5647.523	1.764	0.605	0.031	6.45	3.098	34.1	0.019	3.86	28.2	2.862	5.82	0.213	36.7040497659892	47.258866567035	7.06654437698701	3.44177869600054	5.23203520128676	0.296725392609431	54.325410944112	63.295950234011	8.97053928989308	0.139598756414704	50.7006452631324	12.5953049709829	-0.54	0.3805	1.6077	1.4228	0.8601	1.1415	-2.049	-0.7352	1.3139
68604	20	0	agouti	1	32.9	NA	1	119.7936065	105.8771555	30.22113132	31.7	32.6	32.9	0	0	0	0	19.73	13.35	1.686	0.399	1.34	-2.513	-4.51	31.62	5.245	5015.472	1.208	-1.556	-6.908	6.02	2.898	29.7	0.02	3.742	28.3	2.95	6.48	0.227	32.8226667434162	43.798940570707	9.34320280012663	4.82816893987031	8.86065024288073	0.346370703002349	53.142143370841	67.1773332565829	14.0351898857487	0.209030019695095	48.6271095105697	18.5502237460162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68605	20	1	black	2	33.1	NA	1	103.3966852	88.32329968	27.12645938	25.1	28.9	33.1	NA	NA	NA	NA	NA	7.55	1.949	0.378	1.573	-1.136	-0.992	4.43	4.555	4705.96	2.133	1.674	-0.247	5.17	2.757	23.8	0.022	3.834	31.9	3.054	6.706	0.122	30.7593803489892	44.838511813535	9.31436013988701	5.29164233810054	9.46506745868676	0.331037900809431	54.152871953412	69.240619651011	15.0877476976931	0.216228418814704	50.1301541516324	19.1104654994828	NA	NA	NA	NA	NA	NA	NA	NA	NA
68606	20	1	black	2	33	NA	1	98.48450645	60.67685228	32.5774843	28.9	30.8	33	3	2	5	1	15.12	12.98	1.212	-1.022	1.068	-2.397	-6.908	31.62	3.288	7482.25	1.622	-2.797	-6.908	5.14	2.881	24.7	0.021	4.012	33.6	3.016	7.261	0.139	44.7387293943162	44.988116478707	4.78721681032663	2.59312014297031	2.86570765598073	0.027109517702349	49.775333289041	55.2612706056829	5.48593731664865	0.100131916295095	47.5812366216697	7.6800339840162	-0.3928	1.5271	0.2902	1.1713	2.2846	1.7279	-2.4075	0.2168	2.6243
68607	20	1	black	2	28.2	NA	0	103.2273268	78.55663998	26.73127015	25.2	27	28.2	0	0	0	0	NA	4.53	0.495	-1.139	0.215	-2.797	-4.51	9.53	4.393	5709.314	1.9	-0.161	-0.384	5.43	2.864	28.6	0.019	3.886	28.7	2.879	6.887	0.182	40.0231175807892	45.996416580935	5.86421836998701	3.52741636270054	4.39664868048676	0.192182425109431	51.860634950912	59.976882419211	8.11624746829308	0.133676191114704	49.5238329436324	10.4530494755829	-0.54	-0.2998	0.913	0.7007	1.0216	0.8611	-1.7687	-0.2934	1.4754
68608	20	0	agouti	1	33.1	NA	0	124.4644424	111.9530503	17.1262575	35	34.5	33.1	0	0	0	0	NA	8.29	0.993	-0.462	0.703	-2.976	-6.908	31.62	4.843	5581.584	1.311	-2.513	-2.976	5.89	2.793	26.2	0.023	3.633	29.8	3.157	6.016	0.222	47.2994335661162	39.953734905107	4.64448941072663	4.18636521177031	3.65733747218073	0.258639434102349	44.598224315841	52.7005664338829	8.10234211804865	0.155188234995095	44.1401001168697	8.5604663170162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68609	20	0	black	1	31.6	NA	0	122.4218958	78.04854795	31.41700959	29.5	32.8	31.6	0	0	0	0	NA	14.15	1.617	-0.223	1.389	-1.51	-6.908	31.62	3.991	6339.344	2.107	-6.908	-6.908	4.75	2.933	24.2	0.02	4.254	35.5	2.955	7.636	0.141	45.0399749123892	42.533014839835	5.82737211508701	2.98261050720054	3.37517004198676	0.241857583509431	48.360386954912	54.960025087611	6.59963813269308	0.119139436814704	45.5156253470324	9.44439974058285	NA	NA	NA	NA	NA	NA	NA	NA	NA
68610	20	1	black	2	46.7	NA	1	84.05879058	58.89926742	21.29672155	39.2	44.5	46.7	3	2	5	1	10.3	4.85	0.986	-0.4	0.599	-1.655	-6.908	31.62	4.985	4613.126	2.676	-2.513	-6.908	4.4	2.757	21.7	0.02	4.159	35	3.182	7.578	0.137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2456	2.3594	2.3041	4.0637	2.6151	3.3394	-1.482	0.2044	1.6863
68611	20	1	agouti	2	33.6	NA	0	75.92298097	53.08796757	16.03236696	32.4	31.5	33.6	2	2	4	0	NA	11.49	1.163	-0.635	0.904	-1.709	-4.51	31.62	4.074	5979.929	2.4	-1.201	-6.908	4.96	2.775	23.7	0.021	3.937	32.5	2.981	7.081	0.152	49.7714094178162	36.158163270907	4.25581408072663	4.73688526297031	4.86241670188073	0.215311265602349	40.413977351641	50.2285905821829	9.81461323044865	0.197411296795095	40.8950485338697	9.3335420483162	-1.2181	0.5687	0.2188	0.0921	1.2961	0.6941	-2.6515	-0.3767	2.2748
68612	20	1	white	2	43.9	NA	1	111.6955161	79.064732	28.14264343	32.1	39.8	43.9	NA	NA	NA	NA	NA	7.63	1.401	-0.288	1.144	-1.766	-6.908	31.62	4.284	5978.382	2.045	-3.474	-2.112	5.44	2.846	27.4	0.02	3.86	29.6	3.186	6.05	0.182	41.7698324631892	44.168811049835	5.26186635808701	4.13755270650054	4.38318999968676	0.278747422609431	49.430677407912	58.230167536811	8.79949012889308	0.150163466014704	48.3063637563324	9.92380378048285	-0.7174	1.6699	1.2143	1.5666	1.5043	1.5354	-2.7177	-0.6223	2.0954
68624	20	0	beige	2	50.1	NA	0	142.8095909	120.0399474	40.03233555	37.5	45.7	50.1	NA	NA	NA	NA	NA	10.63	0.577	-0.968	0.322	-3.863	-6.908	31.62	4.625	5998.503	1.034	-2.397	-6.908	6.1	2.702	25.1	0.024	3.464	29.1	3.059	6.078	0.175	49.6858943483892	41.281022062635	4.36563310528701	2.04384317230054	2.62382441788676	-0.000217106490568539	45.646655167912	50.314105651611	4.66745048369308	0.0922705837147039	43.3248652349324	6.98924041658285	NA	NA	NA	NA	NA	NA	NA	NA	NA
68625	20	0	grey	2	50.5	NA	0	140.8693219	107.1999197	41.63020661	43.4	44.6	50.5	NA	NA	NA	NA	NA	20.31	1.589	-0.139	1.327	-1.382	-4.51	31.62	4.208	5918.225	2.274	-1.655	-6.908	5.63	2.757	22	0.026	3.674	34.5	3.153	6.911	0.139	37.3931276486892	48.436102289635	6.50619908648701	3.42383658000055	4.15612713788676	0.0846072573094315	54.942301376112	62.606872351311	7.66457097519308	0.120027607014704	51.8599388696324	10.7469334816829	NA	NA	NA	NA	NA	NA	NA	NA	NA
68627	20	1	beige	0	24	NA	1	100.6190982	85.58372043	23.49646567	22.5	23.2	24	0	0	0	0	NA	13.08	1.683	0.039	1.437	-2.112	-6.908	31.62	4.405	6130.89	1.507	-3.474	-6.908	7.41	2.966	32.4	0.023	3.45	27.2	2.785	6.163	0.27	41.1508735912448	43.6552781099681	6.26174896388857	4.02551261117153	4.66275751133628	0.243829212378291	49.917027073867	58.8491264087555	8.93209933488843	0.152617296494596	47.6807907212462	11.168335687504	0.1926	-0.6814	-0.7766	0.036	2.5063	1.2712	-1.0444	1.3485	2.3929
68628	20	1	black	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.0617036333448	41.2483709142681	5.39515116408857	4.38630098657153	3.74997604893628	0.158497252778291	46.643522078267	54.9382963666555	8.29477428828843	0.154773149994596	45.6346719008462	9.30362446580395	NA	NA	NA	NA	NA	NA	NA	NA	NA
68629	20	1	agouti	0	25.9	NA	1	82.87593579	60.46312367	17.18124781	24.8	25.5	25.9	NA	NA	NA	NA	NA	9.65	1.258	0.03	0.85	-2.033	-3.863	9.53	5.418	4407.632	1.908	-0.819	-1.709	7.33	3.033	33.8	0.022	3.55	27.2	2.76	6.314	0.238	38.4266994153448	46.2392905289681	7.82855331088857	3.07384326107153	4.36224960263628	0.0693638810782914	54.067843839867	61.5733005846554	7.50545674478843	0.120181650894596	49.3131337901462	12.260166794604	0.1926	0.715	-0.3244	0.8991	2.794	1.8466	-1.6197	1.0609	2.6806
68630	20	1	agouti	0	27.6	NA	1	90.94929846	57.28184533	34.1686321	24.6	26.3	27.6	0	0	0	0	NA	17.21	1.34	-0.4	1.089	-1.766	-4.51	31.62	4.195	6062.18	2.078	-1.51	-6.908	7.12	2.933	30.8	0.023	3.479	27.9	2.833	6.172	0.27	49.0922511497448	38.5001737907681	5.61532606398857	2.73835189087153	3.98411061403628	0.0697864904782914	44.115499854767	50.9077488502555	6.79224899548843	0.140260936794596	41.2385256816462	9.66922316850395	-0.3928	-0.3865	-0.0607	0.1597	1.7192	0.9395	-1.6191	0.4399	2.059
68633	20	0	grey	1	29.6	NA	0	143.3341001	126.5838643	26.42433728	29.8	27.7	29.6	NA	NA	NA	NA	NA	8.26	1.697	-0.942	1.605	-2.397	-6.908	31.62	2.665	8311.969	1.296	-2.976	-6.908	5.82	2.775	25.5	0.023	3.633	30.2	3.339	6.006	0.233	50.9767977985162	30.972994671207	6.97240684062663	4.91822007527031	5.91144935398073	0.248131260302349	37.945401511841	49.0232022014829	11.0778006895487	0.228333835195095	35.8912147464697	13.1319874549162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68634	20	0	agouti	0	25.4	NA	0	208.5789998	173.0837294	31.92806318	22.1	25.1	25.4	2	0	2	0	NA	6.32	1.351	0.513	0.519	-1.709	-1.201	4.94	6.57	1886.165	2.189	2.043	-0.082	7.07	3.114	35	0.02	3.701	27.7	2.779	5.762	0.182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.9299	-2.6621	-1.2218	-1.9323	1.1043	-0.414	-1.0971	0.7627	1.8598
68635	20	0	agouti	0	28.5	NA	0	93.83845451	75.14740706	16.47995137	24.9	26.8	28.5	0	0	0	0	NA	8.71	1.421	0.761	0.47	-0.965	-3.474	31.62	7.183	1487.645	3.017	-0.37	-3.194	7.36	3.178	37.7	0.02	3.701	26.8	2.747	6.273	0.25	46.4715667663448	34.8607232105681	6.22177213018857	5.77723787697153	6.18939911603628	0.479300899878291	41.082495340767	53.5284332336554	12.4459378928884	0.239711059494596	40.6379610875462	12.890472146104	-0.0346	-1.0682	-1.2218	-0.5824	2.4542	0.936	-1.0608	1.4558	2.5166
68636	20	1	grey	1	25.6	NA	1	112.2948872	87.75067879	18.08340918	22.7	26	25.6	NA	NA	NA	NA	NA	4.81	1.56	-0.386	1.353	-1.604	-4.51	31.62	3.776	6614.569	2.054	-1.826	-3.474	5.81	2.72	25.6	0.023	3.564	28.9	3.091	5.617	0.189	22.0687797552162	45.884876414507	13.0132504339266	4.83366349727031	13.4888533543807	0.710576544802349	58.898126848441	77.9312202447829	19.0330933963487	0.243639856095095	50.7185399117697	27.2126803330162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68637	20	1	beige	1	21.5	NA	0	140.3258858	110.6540616	27.03965198	21.6	21.7	21.5	1	0	1	0	NA	3.43	2.262	-0.198	2.12	-0.796	-6.908	31.62	2.919	7522.093	2.168	-2.976	-6.908	5.69	2.757	25.3	0.022	3.661	30	3.045	6.332	0.189	42.1934513179162	37.822340168907	7.01829871842663	5.34040377507031	7.31836802628073	0.307137993502349	44.840638887341	57.8065486820829	12.9659097947487	0.225418746095095	43.1627439439697	14.6438047381162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68638	20	1	agouti	1	27.3	NA	1	134.358726	110.6535523	21.43489142	25.1	24.3	27.3	NA	NA	NA	NA	NA	8.23	-0.357	-3.507	-0.511	-2.797	-6.908	31.62	2.071	7390.841	3.038	-1.343	-1.343	9.19	3.45	40.4	0.023	3.592	29.5	3.384	6.452	0.175	37.5808022448162	39.953598936607	8.00018809882663	5.46000358657031	8.52933750998073	0.476069623202349	47.953787035441	62.4191977551829	14.4654107197487	0.232388694295095	45.4136025231697	17.0055952320162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68639	20	1	black	1	27	NA	0	150.2392803	126.515505	13.57110816	24	27.2	27	0	0	0	0	NA	4.06	2.026	-0.342	1.883	-1.51	-2.797	6.9	3.069	7511.689	1.706	-0.209	-1.604	6.05	2.793	27.3	0.022	3.592	28.6	3.082	6.14	0.227	34.5948308594162	44.948349742507	9.00559961382663	3.47511880647031	7.63028372108073	0.345817256702349	53.953949356341	65.4051691405829	11.4512197842487	0.175210330695095	48.4234685489697	16.9817005916162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68640	20	1	black	1	27.5	NA	1	103.2235919	83.70515964	22.8501224	27.5	26.8	27.5	0	0	0	0	8.89	4.11	2.251	-0.01	2.114	-1.465	-4.51	31.62	3.222	7588.152	1.552	-2.397	-6.908	5.99	2.702	24.9	0.024	3.493	29.3	3.211	5.976	0.217	36.6330834568162	42.455473362907	8.11022921592663	4.73940039207031	7.78257556238073	0.279238009902349	50.565702578841	63.3669165431829	12.8012139643487	0.202444247795095	47.1948737550697	16.1720427882162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68650	20	0	agouti	1	49.9	NA	0	178.7488547	158.0332733	37.29489361	40.5	44.9	49.9	0	0	0	0	NA	6.57	1.092	-0.357	0.751	-1.89	-4.51	31.62	4.835	5045.261	2.272	-0.865	-6.908	5.57	2.72	26.2	0.021	3.647	28.2	2.868	6.201	0.208	41.1332834596162	41.658704546807	5.45609098892663	6.11266434537031	5.38982303068073	0.249433628702349	47.114795535641	58.8667165403829	11.7519210047487	0.200525543595095	47.7713688921697	11.0953476482162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68652	20	1	black	2	63.7	NA	0	147.0958136	104.1081014	53.86732718	57.2	66.6	63.7	0	0	0	0	NA	11.77	1.112	-0.329	0.784	-2.397	-3.474	9.53	4.874	5185.44	1.691	0.114	-1.382	5.43	2.608	22.7	0.024	3.536	30	3.161	6.405	0.222	40.9147200385162	47.133066945507	5.48960460072663	2.95292765907031	3.38899324688073	0.120687509402349	52.622671546141	59.0852799614829	6.46260841534865	0.109852120195095	50.0859946045697	8.9992853570162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68653	20	1	agouti	2	41.5	NA	0	133.0614244	108.2948428	27.39066059	39.1	44.9	41.5	0	0	0	0	NA	8.84	1.396	0.113	1.026	-2.293	-3.474	31.62	5.268	4755.482	1.594	-0.399	-2.513	5.23	2.702	24.8	0.021	3.742	29.4	2.934	6.372	0.217	43.3654909680162	44.266806580807	4.91971111062663	3.30286076387031	3.97329255598073	0.171838020702349	49.186517691441	56.6345090319829	7.44799134044865	0.132353911795095	47.5696673446697	9.0648416873162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68654	20	0	black	1	51.2	NA	0	159.3611838	135.3611736	38.47665851	40.8	47.7	51.2	NA	NA	NA	NA	NA	18.71	1.092	-0.274	0.708	-1.655	-6.908	31.62	5.052	4622.64	2.532	-2.513	-6.908	5.21	2.665	22.3	0.023	3.688	31.8	3.215	6.209	0.238	47.1885340664162	37.550118357107	5.23013106842663	5.53611040407031	4.32687579068073	0.168230313302349	42.780249425541	52.8114659335829	10.0312165080487	0.191549287295095	43.0862287611697	9.7252371724162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68655	20	0	agouti	0	31.3	NA	0	166.1235018	142.9102357	29.75986425	28.8	30.3	31.3	NA	NA	NA	NA	NA	7.29	1.899	0.798	1.314	-1.076	-1.269	2.87	5.771	3105.833	2.258	1.419	0.56	5.2	2.53	20.5	0.025	3.507	31.2	3.174	5.991	0.217	50.8018894741448	36.2967081285681	4.86773601918857	4.49081343977153	3.45256497143628	0.0902879668782914	41.164444147767	49.1981105258554	8.03366637798842	0.172692105694596	40.7875215683462	8.41058895750395	-0.9165	-0.6422	-1.1504	-1.0443	1.9016	0.4286	-1.9192	0.7276	2.6468
68656	20	1	black	2	41.9	NA	0	146.2113041	124.7469193	32.34398217	32.8	37	41.9	2	2	4	0	NA	5.08	1.66	0.039	1.379	-1.465	-3.863	31.62	4.44	5701.76	2.09	-0.965	-3.474	5.61	2.683	26	0.022	3.578	27.7	3.03	6.168	0.233	35.3561238797162	49.826999970907	5.80315581832663	3.71008236367031	5.15982833548073	0.143809631902349	55.630155789241	64.6438761202829	9.01372033104865	0.139494070295095	53.5370823346697	11.1067937856162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68657	20	1	black	2	45.7	NA	0	182.1228526	81.58230879	111.0073667	33.1	39.1	45.7	3	2	5	1	NA	9.05	1.716	-0.734	1.587	-1.655	-4.51	31.62	2.941	7721.137	1.833	-2.112	-6.908	5.67	2.72	24.7	0.023	3.619	30	3.114	6.463	0.204	37.6148718016162	48.327218916107	6.99883160362663	2.61982905477031	4.11119900068073	0.328049623202349	55.326050519741	62.3851281983829	7.05907767864865	0.113313537895095	50.9470479708697	11.4380802275162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68658	20	1	black	2	34.4	NA	0	144.6781262	122.7420066	39.36117677	30	27.6	34.4	NA	NA	NA	NA	NA	3.92	1.105	-0.248	0.732	-2.033	-3.474	9.53	5.075	4751.345	2.037	-0.173	-1.136	5.3	2.683	26.6	0.02	3.688	27.1	2.986	6.178	0.182	47.1145754804162	41.636051890907	4.74532136752663	3.06407485177031	3.37043180728073	0.069544602202349	46.381373258341	52.8854245195829	6.50405126114865	0.124255154695095	44.7001267426697	8.1852977769162	NA	NA	NA	NA	NA	NA	NA	NA	NA
68659	20	0	black	2	46.1	NA	1	184.5601647	130.1390136	44.13172477	37.3	47.1	46.1	NA	NA	NA	NA	20.35	15.52	2.012	-0.562	1.895	-1.382	-4.51	31.62	2.768	7901.432	1.819	-1.959	-6.908	5.05	2.898	22.7	0.022	4.074	37	3.035	7.521	0.143	30.8608904478162	42.101364312807	9.94853755082663	6.67836028747031	9.93681876488073	0.474028636202349	52.049901863641	69.1391095521829	17.0892076885487	0.247249027195095	48.7797246002697	20.3593849519162	-0.1336	0.2503	1.3799	1.539	1.266	1.4025	-1.6808	-0.2757	1.4051
68662	20	0	black	0	27.3	NA	0	70.19458068	51.3856067	23.968163	25.9	23.2	27.3	NA	NA	NA	NA	NA	11	0.531	-1.05	0.231	-2.797	-3.474	9.53	4.521	5486.365	1.903	0.452	-1.201	7.02	3.033	34.3	0.02	3.619	26.8	2.76	6.188	0.256	42.4984914676448	38.9195163016681	6.15301907318857	5.50301130837153	6.00748529723628	0.918476551778291	45.072535374867	57.5015085323555	12.4289731574884	0.219601604794596	44.4225276101462	13.078980922204	0.0688	-0.5197	-0.1832	0.3843	2.0996	1.2419	-1.2068	0.8752	2.082
68664	20	1	grey	0	28.9	NA	0	93.33581207	74.12289126	20.27102077	24.3	27	28.9	1	1	2	0	NA	2.68	1.798	0.03	1.477	-1.766	-1.106	2.76	4.138	5249.003	1.667	1.699	0.775	6.8	3.162	36.3	0.019	3.834	27.5	2.779	6.292	0.244	42.5328712679892	40.954379127535	5.90070381358701	4.96459771640054	5.22844278518676	0.419005289309431	46.855082941112	57.467128732011	10.6120457908931	0.184620361714704	45.9189768440324	11.5481518880829	0.0885	-0.7329	-0.5843	0.0565	2.2822	1.1694	-1.1036	1.1457	2.2493
68665	20	1	grey	0	28.2	NA	1	87.35260081	74.38089341	11.93985905	25.7	27	28.2	0	0	0	0	11.96	9.64	1.751	-0.163	1.571	-2.293	-6.908	31.62	3.847	6970.58	1.288	-2.797	-6.908	6.9	3.225	37.3	0.018	3.886	27.9	2.76	6.443	0.244	31.5706669915448	39.8698139770681	9.06634914298857	6.89833958687153	11.8375300463363	0.757300255178291	48.936163120067	68.4293330084554	19.4931698883884	0.282716962094596	46.7681535639462	21.661179444504	0.4	0.117	1.1429	1.7465	1.7749	1.7608	-1.2126	0.2882	1.5009
